athlete_id,date,daily_steps,daily_calories_burned,daily_active_calories,daily_active_time_minutes,recovery_score,hrv_balance,sleep_balance,body_temperature,resting_heart_rate,sleep_duration_hours,sleep_quality,sleep_regularity_score
ATH_001,2025-09-21,6390,3181,1270,396,72.636271331497,85.53413795026832,88.45116193913239,36.86775602519854,77,7.3335594814782885,6.868375267683714,77.44873174930696
ATH_001,2025-09-20,9752,3069,300,195,99.85865639555584,69.6233301046929,52.220123280301515,36.99643564435066,78,6.004316096117382,6.998021462374321,87.33733862562971
ATH_001,2025-09-19,14788,2355,655,347,59.27901183917777,45.35297288216434,62.89321268224224,36.76540339195051,45,5.812640153456836,4.405329060734123,58.5716102237359
ATH_001,2025-09-18,13738,2709,679,172,93.36727523510562,89.41267266681903,75.57597787314369,36.906687708460545,67,8.620106389772793,8.187856284039523,68.54773232045102
ATH_001,2025-09-17,15702,2448,909,175,55.179857499873975,68.00918826224839,65.70039626367559,36.471415007519674,48,6.950009114481119,6.197818871574034,82.27209165917483
ATH_001,2025-09-16,10612,2138,1030,225,84.14708473126652,93.23801686251164,61.556543180299904,36.2860545446861,83,8.475403007204656,6.4890878188589385,76.73297833745426
ATH_001,2025-09-15,11418,2272,1237,346,59.43157550579939,78.24920677231302,53.294356965761644,36.668510049919824,51,6.420379065452759,6.9739680642105295,93.51645172770472
ATH_001,2025-09-14,9898,2251,606,459,87.14023436299232,42.06533411197625,51.590276561692065,36.65116791628837,51,5.945304070437832,6.630285382845589,50.84314350410522
ATH_001,2025-09-13,3902,3623,573,373,84.5955013309781,32.032793154645354,80.88702503124989,36.34070783082558,77,6.5023464838592435,7.0184232097344,53.865734344132726
ATH_001,2025-09-12,7651,2847,738,167,76.14936540958549,33.02562059924453,67.12499965040686,36.27684946186124,81,8.53170447557945,7.433460375810708,93.372547769443
ATH_001,2025-09-11,4491,2879,1151,431,77.73458764236372,38.80870833595684,72.36101426011822,36.76990369664684,62,5.903913538620734,7.836810636952622,72.85011546884704
ATH_001,2025-09-10,15029,3748,646,61,97.78343310917217,89.96243958819582,92.19341502587987,36.29867127586806,59,5.230733138334175,5.118432484408666,78.02543670389866
ATH_001,2025-09-09,6724,3497,749,349,70.95525431433533,70.81045381031859,57.35349522751717,36.96543221674477,78,6.939756122331053,6.8136570606448945,63.08101386453369
ATH_001,2025-09-08,8404,2571,353,122,93.20578980981927,37.67646807434093,65.94386421030907,36.376330853768046,54,5.14269766544213,7.081132461474901,80.47601556549621
ATH_001,2025-09-07,8887,3246,846,388,92.90068287841635,53.96672362064318,63.33298291941006,37.18486594034484,58,8.865560264259361,6.173478712323097,82.55166490015938
ATH_001,2025-09-06,4077,3300,410,253,65.8395537247307,95.36209387594694,89.49907746563376,36.314464565974546,61,8.690171075411307,4.488458590161547,84.4210673121583
ATH_001,2025-09-05,8136,2964,311,195,52.98187730400451,56.146547257569345,53.87942258446823,36.79663919993346,86,8.817514400883573,5.265815738270196,75.1964503862122
ATH_001,2025-09-04,9062,3165,1196,302,80.02364316251371,48.03051477485995,66.67285102658236,36.641518696510865,52,7.935439480822261,5.981604329937496,56.28574538923381
ATH_001,2025-09-03,15204,2402,504,353,93.45870710236714,57.086689286143184,67.49195127533659,37.19824391386327,48,7.997161442197001,5.830949983223738,97.57497196136762
ATH_001,2025-09-02,5806,3721,507,344,64.47713738968525,66.65888703899164,53.95723341391047,36.3176765126453,89,6.124612056455719,7.1280045143004065,63.85906823373106
ATH_001,2025-09-01,9096,3089,554,154,88.44338812459864,80.31454264093009,52.29168421743558,36.40328408534411,74,6.290511376947093,8.939497616077183,89.24946538310735
ATH_001,2025-08-31,11066,3181,1027,413,67.60382399045493,72.42452873294425,54.45683398727289,36.20958601774147,83,6.630171751736865,5.368465564618379,57.86688529000239
ATH_001,2025-08-30,3360,2584,1442,370,58.88766018077682,68.24949969497573,55.98637569999469,37.13423644107214,55,8.513359280173514,5.698458635502261,90.30262400933597
ATH_001,2025-08-29,3975,3929,330,252,62.022278183795464,58.45768197209092,93.2920737709971,37.13888331507057,59,8.886084108328625,6.789169162777442,98.48799856294258
ATH_001,2025-08-28,4363,3911,889,243,50.69111020487473,68.17122416560302,71.15261971460075,36.72508784547198,64,6.8549269437252836,4.621261431716704,72.89068250423125
ATH_001,2025-08-27,9185,2332,1393,396,99.4295239513166,92.46521576925994,70.79663185162106,36.98477710838341,77,8.818469486016216,4.935162205522463,59.46188012726241
ATH_001,2025-08-26,6571,3144,1157,269,89.96135531457634,49.00734380359518,51.659381511250075,36.71701472388672,67,6.267716013128945,7.663712381178124,98.34261161223154
ATH_001,2025-08-25,3353,3242,733,422,78.2817634350572,38.98606789727967,74.94905025968808,36.85363644491005,49,6.864014057412051,7.819846212152368,64.89787144791795
ATH_001,2025-08-24,15189,3805,1153,200,61.692418454273884,35.59405765426247,50.0277092292627,36.80831940140007,59,8.66672530032131,5.3995954115022595,89.04038238749035
ATH_001,2025-08-23,5832,2155,1373,257,67.8069581007484,97.46373549596163,96.80734932992651,37.04802790265728,87,6.576238079343429,7.237883755703139,54.36120694208614
ATH_001,2025-08-22,7541,3664,1129,477,85.81655136283476,99.85192957599224,67.42528999157955,37.032997742239424,48,8.577130874734713,9.080537601970237,62.08121358811921
ATH_001,2025-08-21,5844,3203,985,354,81.2748418558352,57.44943803719426,99.47740596474385,36.67883281583168,69,8.934363167937327,9.260499178789782,58.01829549524537
ATH_001,2025-08-20,13204,2239,347,415,66.79796240977566,67.9787270643628,59.59820045615763,36.737395425233366,86,5.685130545168605,9.029055524114431,51.08196624725819
ATH_001,2025-08-19,5720,2333,1398,310,74.25550698590864,76.8307717310677,68.48433913685433,36.41313710430646,63,5.908127337129075,7.320354641378582,82.21440782638894
ATH_001,2025-08-18,6723,2680,797,220,52.88213477986967,95.60834313444883,79.31339215966341,36.899193197981376,46,8.33895181910787,4.198800773159265,63.418918263857385
ATH_001,2025-08-17,11174,3372,1175,212,85.29533346633292,57.55643898389485,63.6333995134072,36.20337884680841,58,8.954442019278089,4.132994535343671,58.35368281759991
ATH_001,2025-08-16,3041,2946,1470,95,72.53335603033656,35.513265313245896,83.48305808164383,36.33780298768127,68,6.525343268489137,8.591141217886179,79.88435149717503
ATH_001,2025-08-15,13870,2150,1397,86,65.9547669936494,92.09993990859007,52.46222007041445,36.33638539293368,45,8.37243982630561,4.063644540221916,93.08285777485241
ATH_001,2025-08-14,5373,2836,990,133,59.340042052251775,73.70803412305142,83.96793949608232,36.687527570405,59,7.576602836135888,6.385133974643296,71.17083546531359
ATH_001,2025-08-13,5033,3858,532,446,66.10967253239814,30.93833699763937,92.16958231645353,37.141821268964726,71,7.867105819336905,4.195470294353047,68.67602091201807
ATH_001,2025-08-12,4428,2032,995,186,64.56514043525752,86.60103186003685,96.01355988007694,36.627493871994325,54,8.208885275885207,7.176897294276364,84.22245242315987
ATH_001,2025-08-11,10490,2288,557,104,89.71831992111173,75.69726165577583,61.607444007162485,36.636706585689495,59,6.138621573974368,5.906712451521184,65.50009263911527
ATH_001,2025-08-10,10654,3670,501,50,77.79356923228977,31.452421161826525,55.17230583464674,36.54756428116174,59,6.602357429279245,6.896904966102467,67.78436949471872
ATH_001,2025-08-09,15517,3746,796,335,72.27005388937546,36.42833154986123,80.95748296573666,36.36370965250905,88,5.275730808496356,9.186861421706968,64.27238935999327
ATH_001,2025-08-08,9210,2229,1282,362,86.23547437321888,61.172373275662636,53.01829217575287,36.99759934948979,72,8.828339269776876,9.39244327051587,73.51650441523836
ATH_001,2025-08-07,8581,2749,1303,195,79.85753522415737,62.028178516138844,67.03817446744436,36.66781429618097,73,8.797345234099696,4.067325339864775,60.07200649611831
ATH_001,2025-08-06,9409,2167,444,215,75.04349766910828,43.591345419015674,73.85333747836363,37.06641512952483,69,5.912489613281313,9.517730215846052,85.14233535884246
ATH_002,2025-11-03,11896,3127,546,329,64.69010144077538,87.96876342998307,81.92625230958323,37.098259083674826,45,7.963270631728461,9.018675377557678,52.736981795496845
ATH_002,2025-11-02,12481,3401,855,380,76.32777784339261,42.89263230392385,94.11265616712987,36.54324859489875,72,8.81429414964919,5.098812229430619,80.30167262601893
ATH_002,2025-11-01,11113,3272,868,211,86.11521646647694,87.05517934778268,92.67751139791584,36.27727172626718,52,7.748490081439223,6.991517724347273,59.53379733773957
ATH_002,2025-10-31,11152,2051,1303,91,69.50191388271526,86.68276022049648,70.37991669160905,36.226454505480426,89,8.42497616676648,9.763604860075127,84.42046682278539
ATH_002,2025-10-30,6138,3069,905,167,68.23695147198943,75.33979344077156,61.570631108857434,36.758471921672694,55,5.7445286174723975,5.752084602644405,88.90628306432609
ATH_002,2025-10-29,4176,3262,567,424,84.53076000754135,66.9623717962679,64.42831396100132,37.01465445059405,87,5.025958085547989,9.938337342797837,68.19694417020214
ATH_002,2025-10-28,11813,2994,444,257,61.451253964590116,57.45737269288223,63.43157758095714,37.18441603418107,50,5.349918423003713,7.935093691443244,95.562257787715
ATH_002,2025-10-27,12764,3738,1453,477,95.11539867210493,49.904073687385534,82.69718360899631,36.73481816494315,66,6.149199200147059,8.183887241780376,79.85490078051889
ATH_002,2025-10-26,13963,2539,386,320,68.56815094900345,96.11393425654147,85.27244338531685,36.954201091992445,60,8.234861587541758,6.946831214174962,65.34190653513092
ATH_002,2025-10-25,14726,3440,1388,473,90.23685323834702,94.31066245336814,94.83756823065323,37.12000083474966,88,5.811363176322721,5.8310170122719835,74.73884217368311
ATH_002,2025-10-24,12478,3197,865,249,61.66271609112742,66.04876825870642,66.091375408454,36.354156049625345,82,8.495628955140667,7.423317129699833,93.91678029437935
ATH_002,2025-10-23,14746,3036,1485,373,78.778856284921,62.43302310823911,83.00863208234784,36.99462679102678,71,6.009037641950284,9.466393175643223,69.92462471365434
ATH_002,2025-10-22,10256,2332,609,244,64.44255616658157,44.55216386842011,69.82818583985404,36.31121657500222,67,7.435208369993985,4.392786112885876,69.01894685192366
ATH_002,2025-10-21,9638,3516,1492,159,71.27075802202481,38.89145388504015,64.81838034204111,36.769660698971926,71,5.80610801167297,6.04785544293936,98.33074961321071
ATH_002,2025-10-20,8097,2463,440,461,63.229551738436456,44.70370441255137,89.19584644232742,36.88587245523144,69,6.907791064758139,9.92406700090669,85.87368046332057
ATH_002,2025-10-19,14320,2497,468,99,99.02295854272887,67.6680587846165,72.75916736671309,36.662114922701754,54,6.741165325981328,6.568557259749663,92.12941897168338
ATH_002,2025-10-18,5548,2738,411,177,85.91451369551214,53.5817375133606,81.24034288666303,36.698371445450924,89,6.713401135252603,6.788331737192497,98.88076837618766
ATH_002,2025-10-17,4828,3012,1162,249,62.67346723578317,74.34012380782752,58.27817575426771,36.60491366947084,72,6.716843118166799,9.384033793412613,64.42291752090642
ATH_002,2025-10-16,4468,3584,926,68,80.12556687765777,74.80919907736455,63.58843488368988,36.60136748571716,45,5.948166035674721,8.645142950285948,62.00192093820749
ATH_002,2025-10-15,3849,3261,1200,276,99.15811449557043,47.13682118988949,68.81853136491338,36.50108718046522,47,7.388975873288338,8.303850474001049,72.36842389959361
ATH_002,2025-10-14,10795,2083,1097,109,51.609821104366844,73.3245649364305,52.76953650104696,36.81635632359903,53,5.791070510470074,8.916076892330626,95.55425657870242
ATH_002,2025-10-13,9950,2714,1476,139,95.7407574595614,52.44653083559949,91.00139111327125,36.2094751312617,75,5.649802111378659,9.91482353634153,73.20978112108155
ATH_002,2025-10-12,9668,3338,1390,469,64.4689050435964,73.02373478755909,77.47766866431988,36.98436394544117,78,7.121852000163262,4.499162061109043,64.26318309707665
ATH_002,2025-10-11,10450,3839,573,56,77.43165553431331,30.835680996792775,75.06053756873457,36.897521888608075,77,8.754843265668109,6.752533191936726,96.9208137812031
ATH_002,2025-10-10,7357,2530,1190,421,53.90521520104564,96.02141367223075,54.96913894754301,37.05483415123734,68,8.529124380181532,4.118318393225875,87.8906015946058
ATH_002,2025-10-09,4231,3993,1417,443,61.629013630564025,91.65276866397028,76.88662853916006,37.05708417781423,51,6.917301111086061,8.338206585104775,69.66232323960189
ATH_002,2025-10-08,10399,2931,581,423,89.21473523943632,94.5886488768057,68.80825552155389,36.70625173449733,59,7.283910609992796,4.23394842822997,87.53446092443609
ATH_002,2025-10-07,14614,2061,1465,359,77.00007815576926,79.34390497709009,83.94524472638315,36.81210957750086,71,7.56388529648855,4.363662142706881,54.78317932094208
ATH_002,2025-10-06,14479,2432,868,173,91.29267171694823,51.91582185459464,69.20800915462408,37.10947710836789,47,8.943094660790209,7.928055283433368,72.71145288536007
ATH_002,2025-10-05,15925,3615,316,475,94.20428482882309,76.66308197736744,84.94186778971098,37.09638988808603,58,7.527928371933225,7.694738793880747,77.53828631860765
ATH_002,2025-10-04,10315,3589,1122,471,54.83448581688715,45.85224226306384,94.88526132362902,37.17969174643583,53,5.408247140551307,5.397183938745046,78.11407820626962
ATH_002,2025-10-03,12741,3327,349,269,81.3891586858169,81.2991455751559,69.66418349963955,36.921514064345416,53,6.002184235724513,6.006677121269949,67.07740584615881
ATH_002,2025-10-02,3080,2086,557,214,59.99104601706821,86.77112771838591,57.859123580418675,36.410462217142005,46,8.521392783407961,4.790720011804662,56.111709642726304
ATH_002,2025-10-01,12500,2656,561,91,84.981733350068,31.915948449359142,84.80876503178838,37.16043730393856,60,8.543530950286979,5.408101197311502,55.67302507623845
ATH_002,2025-09-30,12326,2079,1135,169,68.64049946016027,77.57731072434477,85.6479407779763,37.13534228139691,71,6.1092917678443115,5.231682139718204,68.2111966863252
ATH_002,2025-09-29,12047,3509,898,290,90.69010886300815,86.89763762682966,79.3459678295043,36.96064793957803,50,5.29183945565182,8.384573811119797,64.95401058277056
ATH_002,2025-09-28,5880,3492,979,66,94.59375834671104,74.26258521609748,67.36725214700087,36.683237765293015,71,5.27000491548955,5.302987095738653,73.12915933247236
ATH_002,2025-09-27,5347,2407,674,262,79.46004533819266,80.53467789502534,88.67595951210515,36.34981628604611,57,5.707452848375663,7.972764093125493,57.8973186210884
ATH_002,2025-09-26,4399,2286,549,322,64.99716284068957,99.67441574990538,66.32484737581993,37.13645639035511,86,6.756039964798438,8.782377299213376,54.68191637237283
ATH_002,2025-09-25,8635,2107,1437,196,52.21548411043152,33.316651313923536,95.36203418886964,37.07336508955872,58,7.605601434803667,7.2094287051387695,72.96731856636707
ATH_002,2025-09-24,3135,2329,1467,465,50.48331333450912,35.13215164845358,61.168571891368444,36.23328554926346,61,6.526444295468641,5.727619328222409,64.27552243697795
ATH_002,2025-09-23,4293,3040,568,378,70.82987403469716,39.31028146913605,58.172792916695414,36.542929609398186,63,7.0010580299098475,9.126537761965709,79.39871241851742
ATH_002,2025-09-22,8684,3623,1181,124,94.54059471569016,32.87464616226281,53.57694109451882,36.52505152360959,70,6.479021557120409,7.754787037727386,74.50644306682983
ATH_002,2025-09-21,12468,2671,1160,78,81.28847075409794,47.29153092435199,62.182699980685754,37.15697618971031,64,5.117704266002757,6.0390562908988406,79.22457711261133
ATH_002,2025-09-20,9018,3285,834,420,55.29531680873889,73.3412017263893,80.9793550111344,36.2377591395984,80,6.654745054956015,7.301584587155068,64.80317148540976
ATH_002,2025-09-19,3364,2607,708,295,52.09313978604499,99.23317898638064,52.387597053919826,36.48834142779469,48,8.553454731205056,4.153284406729625,70.31637365233627
ATH_002,2025-09-18,6648,3105,740,134,85.21457011908231,81.95552848669473,84.40204831726774,36.53692819319173,79,5.5684278393303295,5.5563496445251355,77.31239838014443
ATH_002,2025-09-17,6953,2741,465,211,74.57456511297613,84.03923491782837,97.41222678612343,36.31580488934741,77,5.816275481914964,9.67512122438713,54.20852182801019
ATH_002,2025-09-16,6879,3729,367,143,99.01926743222182,94.28894563679036,85.83157948827055,36.62597303221992,78,6.061225480481676,8.005289634006022,68.07442149826238
ATH_002,2025-09-15,7310,3403,1051,344,61.88646811391268,70.89530349049625,69.35654466361423,36.23436820590135,88,7.802927521453061,9.133747397055263,73.3551846157135
ATH_002,2025-09-14,10283,2149,1355,174,82.87356844280768,90.9100103886216,94.62130887680198,36.84374045837725,57,7.268654237133058,5.833186998069305,61.03990089882004
ATH_002,2025-09-13,3084,2773,1256,427,76.02999084014905,35.15968730705707,75.6097238379803,37.022744031039494,86,5.426729589926941,7.786991264194425,78.41736253991235
ATH_002,2025-09-12,4272,2740,430,257,50.220080450189315,30.023111148163352,73.61317303976077,36.229293705005375,75,5.888260698165568,6.835988376189068,53.05688150061118
ATH_002,2025-09-11,6571,3885,1369,118,69.57180101114278,99.2945043892458,60.394293595968776,36.7447796153701,85,8.16807683176054,9.960205005292533,98.41491573300846
ATH_002,2025-09-10,5625,2031,357,133,72.0574412523401,86.63129795866882,75.26676604885716,36.90269903281723,82,5.6538717524251085,5.534393960641296,62.368790976637015
ATH_002,2025-09-09,15526,3775,411,117,93.5626952910097,83.86261961134012,91.12210623244633,37.172293584122336,62,7.337879726578452,6.34337261456219,55.47989351675635
ATH_002,2025-09-08,13088,2348,554,171,86.81525079904554,32.60628234411563,62.97440116189409,36.89545312338849,55,7.267801902555241,8.586597174221152,87.87919163595288
ATH_002,2025-09-07,7133,3880,509,30,52.558986783410475,80.75047771131185,51.16611657813375,36.374555495356965,71,6.738010774877218,4.146788216553601,68.13084757927311
ATH_002,2025-09-06,11736,2711,1349,71,71.77681217095832,69.15444342937955,81.43197449817839,37.13483480217524,75,5.371598857976478,4.379006385418187,63.38758327697708
ATH_002,2025-09-05,8835,2497,347,287,94.10427394357842,54.59750221911588,77.63342680964887,36.84213379529412,69,8.11387335966074,4.418897808913371,77.83478354104267
ATH_002,2025-09-04,4545,3210,1305,162,99.53625276238026,82.97458648849762,91.84696791455251,36.771982685344014,73,7.838112254306392,7.674417448617833,97.55540910413063
ATH_002,2025-09-03,12262,3182,995,275,69.64686525139034,91.57955876828373,98.99015815520772,36.69376949137266,64,7.11149683155825,7.565521403199512,78.43928413270875
ATH_002,2025-09-02,10453,3447,418,478,88.92676855017027,52.98185914797246,73.60037410586646,36.998678105907636,71,7.897528206066535,8.204422596005813,78.0244019739051
ATH_002,2025-09-01,12122,3315,1051,341,73.34610887818576,62.86882997954731,68.95110977331348,37.12907091484171,61,6.188307831185891,5.404374955432449,91.50584556540613
ATH_002,2025-08-31,10280,2734,1393,256,68.84969146052275,65.46982347529587,76.40700286368768,37.08872772855172,45,8.634096122002049,6.648205361918738,87.3186337396177
ATH_002,2025-08-30,12650,3648,707,298,52.847643364784055,44.39930064835989,73.84527127661376,36.63155428995311,83,5.594349710485609,6.536940177339526,98.21111390436391
ATH_002,2025-08-29,3929,2400,1419,224,98.22900929008264,63.509117732324505,55.200514886407035,36.98529466672267,53,5.6317659424147255,7.21310691032145,98.31667169028219
ATH_002,2025-08-28,3658,3205,1149,66,64.87567525568889,70.915422518832,71.98211602624232,36.50219102692805,50,6.730686135670776,8.667408966922222,77.69860272930636
ATH_002,2025-08-27,4091,3011,1314,381,58.06979588723965,30.918167304143907,91.06561721646727,36.83665455934579,89,8.95109332854849,6.637703380053189,82.47904723089195
ATH_002,2025-08-26,8884,3812,576,101,92.5713197207503,95.97204869733073,99.86603058198853,36.482178645649235,67,8.440481765589654,9.921170215181297,62.4741793265391
ATH_002,2025-08-25,11203,3621,991,151,72.48308315564613,49.63009031015038,57.04167138265062,36.883764824777806,47,5.492621895955162,6.29286512751933,91.66678102526267
ATH_002,2025-08-24,13364,3928,1158,262,83.83343778329416,93.05983809839896,88.74326337505538,36.739705515326634,55,7.5269447072936435,8.587897669542144,88.92571474262786
ATH_002,2025-08-23,5438,2833,442,357,98.7699238802613,99.66274844374571,53.77979375808006,37.13644642281176,79,7.75713632700386,6.028665524416793,98.38771616865608
ATH_002,2025-08-22,13296,2805,534,125,55.49409848676005,32.762729415203474,80.13531347030988,36.32340716806548,82,8.92236849521915,8.82735228681178,93.00083764547728
ATH_002,2025-08-21,13053,3904,516,53,52.286330738113634,96.17506941195728,57.18925865080961,37.1030130391681,47,8.29049971071424,4.911775155269291,51.906580704573635
ATH_002,2025-08-20,6621,3894,767,99,64.57281356866852,41.534096133832016,85.31444070195036,36.838955663534364,72,7.937789111194752,7.006123432093751,80.21807374806023
ATH_002,2025-08-19,7604,3376,304,322,77.12851017040339,60.81532810797014,69.50566067169666,36.872567195094625,89,5.183680224365052,6.032466965462033,70.58822751131888
ATH_002,2025-08-18,14433,2720,893,430,84.65375564852434,31.002991881661146,66.2323695001938,36.519044031353666,53,7.877151200609121,6.635152994096002,89.3398354532288
ATH_002,2025-08-17,14507,2926,316,141,59.35542114586265,84.75358252325168,97.79058715871872,36.78023128705996,84,8.503279368206105,8.95189085818206,67.31923585185947
