athlete_id,activity_id,strava_id,activity_name,activity_type,distance_km,moving_time_minutes,total_elevation_gain_m,start_date,start_latlng_lat,start_latlng_lng,average_speed_kmh,max_speed_kmh,average_heartrate_bpm,max_heartrate_bpm,average_cadence,average_watts,kilojoules,suffer_score,created_at,updated_at
ATH_002,ACT_002_010,77590332886,Group Ride,Swim,29.53439258003857,286.6111007006709,890.2637838909163,2025-08-19 13:18:23,55.53378032967942,13.342640259187853,8.429756924658097,35.87393446674895,121.06147071918977,146.05763219934647,0.0,164.98746571356565,961.157608974779,82,2025-10-17 13:18:23,2025-10-26 13:18:23
ATH_002,ACT_002_011,11766119412,Trail Run,Yoga,69.10365491028017,73.90657362312065,910.9271844938424,2025-10-28 13:18:23,59.74899956645962,14.90287803355344,22.629286269945275,26.729721451624755,164.61827866832107,190.6244722650286,0.0,0.0,815.2803970682943,84,2025-10-16 13:18:23,2025-10-20 13:18:23
ATH_002,ACT_002_012,80337558282,Long Ride,Ride,39.32730394984011,291.87688740994287,842.1189231357087,2025-08-18 13:18:23,55.31755914795001,12.147287470543965,7.283267801620262,10.546878593079892,96.02872482819699,178.42000780182383,89.99642997879887,246.28738308136798,1479.6296037365114,93,2025-08-21 13:18:23,2025-10-16 13:18:23
ATH_002,ACT_002_013,79754928212,Group Ride,Run,95.4970006713548,193.66715130173762,228.6428055034627,2025-07-13 13:18:23,58.78499566086114,12.18758587116488,11.597519424809835,10.887389681212065,129.85321493167143,163.334748775231,72.31108959084197,341.9934413599558,267.97562439472847,76,2025-10-17 13:18:23,2025-10-19 13:18:23
ATH_002,ACT_002_014,29844078420,Afternoon Ride,Swim,22.87048782787325,66.82029840842785,14.54466566788193,2025-09-26 13:18:23,58.04043924770943,14.54657728648913,20.75409947335122,13.640083642053211,148.11176261201825,168.3212414829378,96.41885113613091,0.0,1094.8443244285213,24,2025-10-05 13:18:23,2025-10-31 13:18:23
ATH_002,ACT_002_015,52634369207,Morning Run,Ride,77.35393864890895,47.88371402000378,45.86126640463295,2025-10-28 13:18:23,57.46309046996435,13.315006441150032,23.268827338135225,19.605824751127724,96.06906624869312,139.02158053374544,0.0,0.0,363.77162803387927,27,2025-10-30 13:18:23,2025-10-27 13:18:23
ATH_002,ACT_002_016,24369531575,Group Ride,Swim,87.68312527573288,169.11373481333695,973.1103492701043,2025-09-03 13:18:23,55.961445094043356,12.163474465065915,8.405922018309266,21.143613561278343,104.16083874213975,136.2091773629939,0.0,151.58342960144813,792.1127359913434,97,2025-08-05 13:18:23,2025-10-22 13:18:23
ATH_002,ACT_002_017,72826353784,Recovery Swim,Swim,92.24549525211769,46.49104916081321,276.87764814720373,2025-11-02 13:18:23,55.42258503840341,14.389112329021723,34.56022386773809,31.4636258394933,163.92334072859467,146.5281573182183,81.25063015894136,115.58534062781037,380.70427462183073,26,2025-10-31 13:18:23,2025-10-20 13:18:23
ATH_003,ACT_003_001,69054152042,Afternoon Ride,Ride,36.706373737726295,137.23423477610226,104.8691665324809,2025-07-07 13:18:23,56.88642081552311,12.080284791110905,13.306533298661705,18.457920279861785,116.19978817423316,138.3833492273476,83.74369814216195,297.29280965183455,1047.0401779652088,53,2025-07-15 13:18:23,2025-10-27 13:18:23
ATH_003,ACT_003_002,41918734704,Evening Swim,Ride,29.810038768275,128.03222002763147,645.9172413316012,2025-07-28 13:18:23,56.22176577732327,13.99299079139576,13.571151400989248,47.34767295039498,90.60274905072598,145.77329583987697,79.51239203234951,121.97190613503597,1631.1432848081724,43,2025-09-09 13:18:23,2025-10-26 13:18:23
ATH_003,ACT_003_003,87387762206,Track Workout,Yoga,98.27310445704343,60.25050358537413,397.85559904574166,2025-08-03 13:18:23,59.58697806542766,12.02120002559042,34.20214921424456,29.62995117035138,147.83168772974204,187.4603031207347,81.40146928179642,309.6456396756562,489.6473642839723,45,2025-07-08 13:18:23,2025-10-31 13:18:23
ATH_003,ACT_003_004,88166287059,Morning Run,Weight Training,25.756153776677863,61.005942679584955,610.6200424416326,2025-08-31 13:18:23,55.436450897948376,14.024415825437387,32.82445895222189,22.825687686380572,137.5106478046319,155.84613370569272,81.94412471752614,150.43261558255895,1400.6859409716833,84,2025-09-01 13:18:23,2025-10-30 13:18:23
ATH_003,ACT_003_005,47624892176,Group Ride,Swim,48.37028770308544,193.64750788507644,794.2894499664625,2025-07-31 13:18:23,59.64764572123913,15.322477631150917,33.8808611413284,14.971888939421788,148.46939801629154,195.68383197747266,0.0,0.0,1508.1292336511121,41,2025-09-04 13:18:23,2025-10-27 13:18:23
ATH_003,ACT_003_006,56365320040,Long Ride,Weight Training,18.03828240083904,74.35176544136809,814.5747202313821,2025-08-17 13:18:23,57.615327123845596,13.43532193649401,31.070417306019465,25.697804296905417,155.32795515772617,160.7394435999153,78.50719142678426,286.90234504406277,1055.1687411757102,44,2025-10-17 13:18:23,2025-11-03 13:18:23
ATH_003,ACT_003_007,71778342390,Afternoon Ride,Yoga,90.8342668745256,198.54425889677788,116.89804070836406,2025-10-28 13:18:23,56.66407892956242,14.922196547237206,25.19896343690683,16.669230399735326,160.29032922987506,164.6796538482776,82.92603397029555,288.10078000970566,1443.2628763625721,46,2025-09-09 13:18:23,2025-11-03 13:18:23
ATH_003,ACT_003_008,50776339972,Solo Triathlon,Run,12.085771012926212,174.84996490084058,378.8215655569157,2025-07-17 13:18:23,55.637443311659915,13.589149162241469,28.513451704945716,15.996697093950951,108.34011161861132,180.55767978751464,85.6459053154119,235.68111083689905,578.4182119232103,88,2025-10-14 13:18:23,2025-10-24 13:18:23
ATH_003,ACT_003_009,42570419749,Recovery Swim,Ride,94.8337672819579,71.40487884134166,586.2298320167972,2025-09-02 13:18:23,55.50397301507943,13.024062127414648,26.235058753996825,33.71851621035286,98.17701313801597,194.31253655825225,60.9209041915055,292.8116671299345,811.4272024688019,28,2025-07-08 13:18:23,2025-10-16 13:18:23
ATH_003,ACT_003_010,43674431784,Recovery Swim,Swim,46.18225839760495,60.57427237700392,984.8411989623346,2025-07-16 13:18:23,55.9316043974706,15.349963156009968,13.628685204958046,22.457770561825647,108.19164967016901,172.55260756559812,89.76998607373156,0.0,1596.8007885575355,45,2025-09-23 13:18:23,2025-11-01 13:18:23
ATH_003,ACT_003_011,56913756965,Afternoon Ride,Ride,49.12202385272921,277.98277573361133,587.0682241365672,2025-09-05 13:18:23,57.26219758066347,12.563428081519199,8.644383568199146,29.934710909579188,123.51403596036383,194.03921307476702,83.22353401112174,103.2736141470834,1360.7210068317502,90,2025-08-14 13:18:23,2025-10-15 13:18:23
ATH_003,ACT_003_012,44998239920,Trail Run,Weight Training,54.436832455498546,79.80497528309115,299.59591176647706,2025-07-30 13:18:23,55.335382386942136,14.999841881596712,9.716978979058744,45.922171577628546,106.41117123856057,143.34814044645665,0.0,241.2102833156541,224.8464149138695,97,2025-07-11 13:18:23,2025-10-20 13:18:23
ATH_003,ACT_003_013,85266683073,Recovery Swim,Weight Training,49.14661894198343,164.19322618173723,765.3562810662406,2025-10-30 13:18:23,55.909640652476355,15.44714248405407,33.27569478827625,24.932372651190118,111.65957385148431,175.0799680267311,61.015454226413794,0.0,1460.3472348100554,27,2025-08-30 13:18:23,2025-11-01 13:18:23
ATH_003,ACT_003_014,72575283428,Evening Swim,Swim,65.96911856948373,94.30935088261616,99.44139275934516,2025-07-30 13:18:23,59.943643909777215,14.412789608707918,28.819204766802752,48.505972742194984,165.55277804618186,139.87572941443995,72.95960244427198,0.0,1303.157472330825,52,2025-10-11 13:18:23,2025-10-16 13:18:23
ATH_003,ACT_003_015,75203768700,Evening Swim,Weight Training,65.00670523419682,220.06545648739754,910.6240035403039,2025-08-26 13:18:23,56.70908675848938,13.03769373372517,15.150157061352541,33.611797700592305,111.4450912658301,173.69042354943937,82.0818872340792,173.61643988547942,1902.0612832280976,43,2025-08-14 13:18:23,2025-10-25 13:18:23
ATH_003,ACT_003_016,83110948978,Morning Run,Run,55.080153036764955,201.03911935305976,257.8876854332023,2025-07-08 13:18:23,58.22527083884665,13.686815738213127,7.2328387560105725,46.02289204945543,145.29774860877234,177.8228699511837,81.18646714620324,224.52268837775142,227.63325983984916,56,2025-10-09 13:18:23,2025-10-29 13:18:23
ATH_004,ACT_004_001,58131212886,Long Ride,Ride,15.721816788724002,101.19462671134644,266.49839337088224,2025-08-04 13:18:23,57.987065510851544,14.402067441734614,24.281173585480175,17.014851144937985,163.1529556739968,159.31393674244512,80.75670821131351,0.0,415.93840063655085,84,2025-09-13 13:18:23,2025-10-31 13:18:23
ATH_004,ACT_004_002,88363177753,Long Ride,Swim,30.291986203528587,126.03163344553627,719.0459051842455,2025-09-25 13:18:23,58.05202333503979,15.797227188231062,15.692779937665737,48.16347746158532,100.80010219369656,163.8628459352689,0.0,140.50346947289614,1698.9063545890824,81,2025-07-17 13:18:23,2025-10-24 13:18:23
ATH_004,ACT_004_003,16972160200,Solo Triathlon,Ride,12.446628807109636,50.28720106866837,728.1887562036034,2025-08-06 13:18:23,58.524627748444765,14.393144233072618,17.709808408356196,13.037336414784884,96.22122752631657,130.1637573438045,60.210152742335396,0.0,697.7334579378808,78,2025-09-15 13:18:23,2025-10-18 13:18:23
ATH_004,ACT_004_004,51620639288,Mountain Bike,Run,20.143027026184726,176.3132557921567,872.9458358764083,2025-10-26 13:18:23,58.19474692667131,15.0361433821554,26.171306536740435,35.489263191579475,168.44614401439907,193.23546688452174,87.727008458277,0.0,1372.8431826450744,51,2025-10-24 13:18:23,2025-10-19 13:18:23
ATH_004,ACT_004_005,40061994384,Mountain Bike,Ride,57.65863259415769,277.1818403487713,33.94597858579884,2025-07-09 13:18:23,58.65511835729141,12.77039611114252,6.6890246799131,26.870506389220502,153.6273470367278,182.15451836841544,0.0,230.60864401779224,1324.638636189062,33,2025-10-03 13:18:23,2025-11-01 13:18:23
ATH_004,ACT_004_006,57762471099,Afternoon Ride,Swim,70.2363000360577,121.76624021737786,724.7667715287614,2025-07-18 13:18:23,57.862138797167326,15.215907917603591,20.2288476921852,36.46620700322166,149.02846135252202,166.41176769151122,95.06661511449798,215.4857126438969,1981.6484953493766,32,2025-10-21 13:18:23,2025-10-17 13:18:23
ATH_004,ACT_004_007,18890709882,Mountain Bike,Weight Training,7.163015925768402,53.9067208656769,37.59677320626087,2025-07-18 13:18:23,58.13752731609185,15.494708456745355,34.49067101437744,40.73093655458073,123.42134257338671,159.49499015939492,69.55108583073209,0.0,773.7820995174754,49,2025-07-12 13:18:23,2025-10-31 13:18:23
ATH_004,ACT_004_008,84017781693,Long Ride,Run,29.172033278283813,275.79155755553427,45.100677220323185,2025-10-19 13:18:23,56.92163323579841,14.71858913077228,9.984124411682053,47.99844735800902,152.90760115324417,136.25877016185817,95.16473230248658,216.85037781246743,1265.4816395003447,44,2025-08-24 13:18:23,2025-10-15 13:18:23
ATH_004,ACT_004_009,23879924282,Track Workout,Weight Training,84.10692205775806,92.25368286735514,830.6425177506246,2025-07-16 13:18:23,56.153349058588795,12.706112128022033,10.055558690245611,17.45753048577018,152.36675788534026,154.5087681416711,0.0,320.94647124085645,1862.7293380709045,80,2025-07-20 13:18:23,2025-11-01 13:18:23
ATH_004,ACT_004_010,85124073297,Morning Run,Swim,81.95164624908054,90.59895439589837,223.81761482262309,2025-07-15 13:18:23,55.174325801169125,15.57968576491136,30.52405812537356,28.29728391094829,121.29358128643038,149.10715623994204,61.77506654132947,108.85559210463627,725.1975942027549,44,2025-10-29 13:18:23,2025-10-24 13:18:23
ATH_004,ACT_004_011,70151369765,Track Workout,Swim,72.89517114148133,163.88644847126812,81.04621590764793,2025-09-04 13:18:23,55.54734430027227,15.57791972387227,34.72721072464154,12.460681049569402,160.6325015309969,166.12553143105316,82.85275767678297,235.94472699934983,1742.5364725839622,52,2025-10-28 13:18:23,2025-10-16 13:18:23
ATH_004,ACT_004_012,77252538535,Morning Run,Swim,86.99483169406064,221.2580037130594,837.013328363672,2025-08-06 13:18:23,59.65045175254869,12.423336375314335,25.367703617266805,17.568861591400236,160.530970621628,197.2920701729435,95.16285920912526,0.0,1657.8991430753902,72,2025-10-04 13:18:23,2025-10-28 13:18:23
ATH_004,ACT_004_013,25273684225,Mountain Bike,Ride,30.129737051141454,196.57026796145038,981.1861780274235,2025-10-17 13:18:23,55.57921928390129,13.506781447947194,3.290316948887199,42.74717681999367,100.2758974474553,149.83400637859071,0.0,310.0303756853047,845.0873017458736,98,2025-08-01 13:18:23,2025-10-30 13:18:23
ATH_004,ACT_004_014,23631167379,Trail Run,Ride,94.83519304912112,74.92194847171353,770.9842925321356,2025-10-17 13:18:23,57.910852300881366,13.383532227811827,22.869296568559268,11.829681352500515,159.7229444921901,198.14422784241776,89.986073269717,0.0,1540.7000722651428,26,2025-10-05 13:18:23,2025-10-24 13:18:23
ATH_004,ACT_004_015,11389895301,Evening Swim,Swim,68.96294690743751,150.39373072172205,273.62666628166585,2025-10-05 13:18:23,59.721518174789146,12.408774478774877,30.33471278277011,31.080963848474482,156.0736612639917,150.8862101692995,90.91291120067218,0.0,349.5367401778183,86,2025-08-14 13:18:23,2025-10-23 13:18:23
ATH_004,ACT_004_016,71932257231,Long Ride,Swim,96.52300628248044,235.22540117828623,442.29876238091026,2025-11-02 13:18:23,56.60371370219064,14.897690690456468,26.866784384990858,18.014365741948506,159.4498250792425,180.04468281415734,78.86129840410051,139.81143456981613,487.032373624921,72,2025-10-26 13:18:23,2025-10-20 13:18:23
ATH_004,ACT_004_017,86283017203,Mountain Bike,Swim,80.0861871306747,109.42535280273903,911.8360349599111,2025-10-31 13:18:23,55.92729437338327,13.848389163062642,3.0394187253256284,33.933090604897075,138.5845158610137,147.32779689223625,69.02160569774942,0.0,1337.8869869243028,21,2025-08-07 13:18:23,2025-10-27 13:18:23
ATH_004,ACT_004_018,57177430079,Morning Run,Yoga,9.09979500386677,135.9732602298049,479.9388347171235,2025-07-31 13:18:23,58.609438139634676,14.627935430257972,27.225896563559147,48.10594552154868,162.62549223877122,180.69997156884884,65.83688296140582,0.0,1184.718553503912,98,2025-08-15 13:18:23,2025-10-15 13:18:23
ATH_004,ACT_004_019,12403672777,Track Workout,Ride,33.99320820791121,169.78214371387207,87.86649914483336,2025-08-18 13:18:23,55.41254267220211,15.298056187587335,14.449643229704684,22.883788088773414,168.19731090518286,144.0601362903606,92.85762912039465,0.0,1373.7323708733832,94,2025-09-03 13:18:23,2025-11-01 13:18:23
ATH_005,ACT_005_001,48380739333,Group Ride,Run,71.4879309061898,265.1616634114431,714.0869321324278,2025-09-02 13:18:23,58.917113629708076,14.449031943524632,18.5007503223693,36.43280473197002,134.24011620735666,171.8233103842351,79.23615325795939,0.0,411.59901388004477,33,2025-08-20 13:18:23,2025-10-17 13:18:23
ATH_005,ACT_005_002,63598094872,Evening Swim,Ride,34.2437089058369,156.94930002809957,744.2790655949556,2025-08-02 13:18:23,58.9484925357124,14.634831102003504,18.942262926500447,32.214542037505254,147.5361422617811,145.99183189319092,98.99172648587133,149.8856127322863,1392.4336606194536,73,2025-09-01 13:18:23,2025-10-20 13:18:23
ATH_005,ACT_005_003,13609715590,Morning Run,Yoga,73.26256883709819,230.5307607239949,425.49333444807536,2025-10-30 13:18:23,58.676751493328766,15.070895552267121,19.15503622057657,31.732020934531533,131.119669424698,171.16408646630555,0.0,251.54717839029288,1235.6747739861423,55,2025-10-28 13:18:23,2025-10-28 13:18:23
ATH_005,ACT_005_004,52915885810,Evening Swim,Ride,91.41160787043572,86.87879103152997,622.9665835634828,2025-09-24 13:18:23,59.17999031890605,12.943168375836839,27.832006625133744,26.212407323429737,138.1484306929607,174.27783732584143,80.50460820823221,117.28319654665486,930.6142387519704,79,2025-07-15 13:18:23,2025-10-21 13:18:23
ATH_005,ACT_005_005,14704112358,Recovery Swim,Run,40.32599059187255,291.7413270305276,258.13343270112756,2025-07-25 13:18:23,55.04515202064775,14.353650533362423,22.158847363203442,25.86639105374248,108.96222856866689,146.42718267830858,77.6809749513143,212.19439345785077,1371.8417627727865,20,2025-10-29 13:18:23,2025-10-15 13:18:23
ATH_005,ACT_005_006,42715388586,Morning Run,Run,18.370106974293087,75.25718839784577,36.671426933542975,2025-09-27 13:18:23,56.783660265200005,14.134047701198782,28.01729055504094,38.21542376448814,125.70949172100684,190.49513243719184,81.5962335800885,0.0,1974.716662678607,92,2025-09-27 13:18:23,2025-10-15 13:18:23
ATH_005,ACT_005_007,10524458102,Evening Swim,Yoga,93.51975171773468,115.36214834372264,507.23480868839243,2025-08-17 13:18:23,58.44103932933298,13.589515953857603,18.356706610946343,37.43870943931937,91.39038321483837,152.6191459949195,83.20448918781872,0.0,1091.2870886088049,42,2025-09-20 13:18:23,2025-10-29 13:18:23
ATH_005,ACT_005_008,92144434326,Trail Run,Ride,21.78163830804894,211.82675699772767,969.9120461072705,2025-11-02 13:18:23,58.65414737435438,12.624655379168695,10.505961386714517,48.53387331281596,110.42452197827456,176.31426452598026,74.97187068559171,0.0,563.8798518025111,45,2025-10-26 13:18:23,2025-10-20 13:18:23
ATH_005,ACT_005_009,43365536624,Track Workout,Run,69.573621601093,212.65861415985657,215.67515239771717,2025-08-15 13:18:23,59.13419441855939,14.667886067963629,21.46992757477594,23.94294668967882,102.7429956194244,172.34677458833787,94.65754670110582,288.10694065389316,271.9152210453964,50,2025-07-21 13:18:23,2025-10-24 13:18:23
ATH_005,ACT_005_010,25678828129,Recovery Swim,Weight Training,67.4241517852313,248.11840432413982,762.2851347766158,2025-07-21 13:18:23,56.58597858382699,15.475602502162284,15.021512060215247,21.87477098241123,141.92597270355145,152.98668595195568,84.39327221994779,195.10492605819942,1142.149471137806,52,2025-09-15 13:18:23,2025-10-18 13:18:23
ATH_005,ACT_005_011,19566050219,Recovery Swim,Ride,59.532047354712795,75.4799839885343,642.5759689471896,2025-08-29 13:18:23,57.317470219002864,13.519143120716919,30.626676786298408,30.763271405448723,128.3345502103785,131.79494460645049,75.20782475143429,245.04309230683307,1113.844838781069,34,2025-09-21 13:18:23,2025-10-19 13:18:23
ATH_005,ACT_005_012,68918889969,Long Ride,Swim,2.7411617478579275,204.81817282174282,898.030548949987,2025-10-09 13:18:23,58.27346540715674,13.520298035748821,9.308932050332075,29.167329177743998,105.56466585482409,141.64321254201994,80.9233889832714,332.4014693554973,1111.2944053441763,27,2025-10-18 13:18:23,2025-10-25 13:18:23
ATH_005,ACT_005_013,25967124125,Afternoon Ride,Ride,28.71715207188631,141.65825741184491,121.88609333694755,2025-08-20 13:18:23,55.61611327086083,15.437663173122356,28.592995053568693,17.38340518148132,113.6222631376248,185.5385080703486,0.0,206.1318562990905,265.3740289165514,73,2025-11-02 13:18:23,2025-10-23 13:18:23
ATH_005,ACT_005_014,49137049134,Mountain Bike,Yoga,88.65223340814397,91.58153842621176,212.04483990822663,2025-10-24 13:18:23,55.87386721413689,13.443090076442399,31.98851535320833,40.79778801006716,134.5309646349374,147.89514984664908,89.27832270342537,267.8561673826536,1638.1069539600394,38,2025-09-28 13:18:23,2025-10-25 13:18:23
ATH_005,ACT_005_015,11820829110,Afternoon Ride,Yoga,18.465392358996617,228.95591113492918,862.7970775432285,2025-07-07 13:18:23,57.676790509213305,12.71378386091109,12.992697153561473,19.2098467371148,106.49489316147411,174.65725553211792,0.0,114.61365352713848,369.37134770149356,83,2025-09-29 13:18:23,2025-10-28 13:18:23
